47	0.881680000	-2.27542E-6	-1.28773E-5	-7.39133E-8
47	0.889190000	-2.2755E-6	-1.28792E-5	-7.56566E-8
47	0.907250000	-2.27152E-6	-1.28802E-5	-7.93519E-8
47	0.910560000	-2.26506E-6	-1.28719E-5	-8.45874E-8
47	0.918070000	-2.27254E-6	-1.28612E-5	-8.26129E-8
47	0.929780000	-2.27591E-6	-1.28714E-5	-8.37652E-8
47	0.933090000	-2.27594E-6	-1.2881E-5	-8.47576E-8
47	0.936400000	-2.2674E-6	-1.28831E-5	-8.88142E-8
47	0.943910000	-2.2709E-6	-1.28797E-5	-8.96978E-8
47	0.947220000	-2.26482E-6	-1.28903E-5	-9.07264E-8
47	0.952650000	-2.26607E-6	-1.2888E-5	-8.79065E-8
47	0.958040000	-2.26969E-6	-1.28858E-5	-8.32244E-8
47	0.965550000	-2.27451E-6	-1.28836E-5	-9.31749E-8
47	0.968860000	-2.2813E-6	-1.28758E-5	-9.71274E-8
47	0.974260000	-2.28131E-6	-1.28771E-5	-9.18662E-8
47	0.983850000	-2.27998E-6	-1.28771E-5	-8.93073E-8
47	1.001880000	-2.28002E-6	-1.28723E-5	-8.24906E-8
47	1.007270000	-2.27821E-6	-1.28741E-5	-8.19243E-8
47	1.011770000	-2.29143E-6	-1.28796E-5	-8.29265E-8
47	1.015080000	-2.29644E-6	-1.28816E-5	-8.56242E-8
47	1.030990000	-2.28318E-6	-1.28775E-5	-8.34913E-8
47	1.040590000	-2.27993E-6	-1.28759E-5	-8.69037E-8
47	1.056530000	-2.28552E-6	-1.28741E-5	-8.31684E-8
47	1.061930000	-2.27944E-6	-1.28718E-5	-8.40596E-8
47	1.067320000	-2.28012E-6	-1.2876E-5	-8.57745E-8
47	1.074830000	-2.27157E-6	-1.28782E-5	-8.90512E-8
47	1.090740000	-2.28294E-6	-1.28884E-5	-9.49841E-8
111	2.142320000	-2.68598E-6	-1.20072E-5	-2.89366E-8
111	2.167710000	-2.68268E-6	-1.20073E-5	-3.5447E-8
136	2.423500000	-1.60343E-6	-1.27595E-5	-1.29125E-7
136	2.433130000	-1.59306E-6	-1.27687E-5	-1.27294E-7
136	2.436440000	-1.58919E-6	-1.27765E-5	-1.29954E-7
136	2.439750000	-1.59418E-6	-1.27835E-5	-1.21196E-7
136	2.476560000	-1.60536E-6	-1.27747E-5	-1.15862E-7
151	2.752330000	-2.27453E-6	-1.28756E-5	-6.44206E-8
151	2.759840000	-2.28031E-6	-1.2862E-5	-6.76139E-8
151	2.763150000	-2.26729E-6	-1.28668E-5	-7.38954E-8
151	2.766460000	-2.2682E-6	-1.2865E-5	-8.07692E-8
151	2.774010000	-2.25549E-6	-1.2868E-5	-8.2339E-8
151	2.777320000	-2.25918E-6	-1.28615E-5	-8.86659E-8
151	2.782710000	-2.25998E-6	-1.28679E-5	-9.17456E-8
151	2.792300000	-2.26467E-6	-1.28653E-5	-9.43093E-8
151	2.795620000	-2.27164E-6	-1.28735E-5	-1.00044E-7
151	2.798930000	-2.27292E-6	-1.28711E-5	-1.03258E-7
151	2.820230000	-2.27671E-6	-1.28654E-5	-1.02039E-7
151	2.828920000	-2.2789E-6	-1.28632E-5	-9.9288E-8
151	2.832230000	-2.26993E-6	-1.28766E-5	-1.01346E-7
151	2.837630000	-2.27344E-6	-1.28794E-5	-1.05048E-7
151	2.843020000	-2.26807E-6	-1.28786E-5	-1.01776E-7
151	2.848420000	-2.26293E-6	-1.28665E-5	-1.04213E-7
151	2.858010000	-2.25688E-6	-1.28771E-5	-1.06168E-7
151	2.867610000	-2.261E-6	-1.2873E-5	-1.02091E-7
151	2.873000000	-2.26974E-6	-1.28627E-5	-1.00092E-7
151	2.880480000	-2.2603E-6	-1.28553E-5	-9.91414E-8
151	2.892150000	-2.27557E-6	-1.28553E-5	-9.41987E-8
151	2.903830000	-2.27099E-6	-1.28652E-5	-9.34077E-8
151	2.917630000	-2.27555E-6	-1.28759E-5	-9.08332E-8
151	2.925140000	-2.2767E-6	-1.28884E-5	-9.35161E-8
151	2.951530000	-2.27598E-6	-1.28854E-5	-9.05019E-8
151	2.956930000	-2.27768E-6	-1.28949E-5	-8.80454E-8
151	2.966520000	-2.2656E-6	-1.28984E-5	-8.50087E-8
151	2.978230000	-2.26142E-6	-1.28984E-5	-8.5022E-8
151	2.987830000	-2.26834E-6	-1.28909E-5	-8.6765E-8
151	2.993220000	-2.26556E-6	-1.28872E-5	-8.89319E-8
151	3.002820000	-2.26717E-6	-1.28792E-5	-8.75185E-8
151	3.016610000	-2.26714E-6	-1.2889E-5	-9.02872E-8
151	3.022000000	-2.26454E-6	-1.2879E-5	-8.90573E-8
151	3.027400000	-2.25792E-6	-1.28768E-5	-8.95993E-8
151	3.036990000	-2.26297E-6	-1.28676E-5	-8.79546E-8
151	3.042390000	-2.26038E-6	-1.28693E-5	-9.31968E-8
151	3.047780000	-2.26335E-6	-1.28723E-5	-9.58124E-8
151	3.063690000	-2.25851E-6	-1.28737E-5	-9.1677E-8
151	3.067000000	-2.25964E-6	-1.28748E-5	-9.96827E-8
151	3.076630000	-2.25763E-6	-1.28822E-5	-9.16127E-8
151	3.084140000	-2.26252E-6	-1.28774E-5	-9.5897E-8
151	3.089530000	-2.27112E-6	-1.28774E-5	-9.80883E-8
151	3.094930000	-2.27603E-6	-1.28668E-5	-1.04626E-7
151	3.098240000	-2.26751E-6	-1.28582E-5	-1.0568E-7
151	3.107830000	-2.27041E-6	-1.2859E-5	-9.94444E-8
151	3.113230000	-2.27561E-6	-1.28568E-5	-1.00397E-7
151	3.116540000	-2.2719E-6	-1.28633E-5	-1.05072E-7
151	3.119850000	-2.28064E-6	-1.28711E-5	-1.05103E-7
151	3.125240000	-2.28863E-6	-1.28777E-5	-1.04679E-7
151	3.147440000	-2.2806E-6	-1.28793E-5	-1.05799E-7
151	3.161230000	-2.27765E-6	-1.28808E-5	-1.0277E-7
151	3.172010000	-2.27763E-6	-1.28889E-5	-9.94563E-8
151	3.185810000	-2.27303E-6	-1.28843E-5	-9.35418E-8
151	3.199600000	-2.27157E-6	-1.28821E-5	-8.87392E-8
151	3.215510000	-2.26753E-6	-1.28862E-5	-8.7835E-8
151	3.220910000	-2.26824E-6	-1.28762E-5	-9.12786E-8
151	3.230500000	-2.27235E-6	-1.28735E-5	-9.13086E-8
151	3.240100000	-2.27426E-6	-1.28725E-5	-9.4189E-8
151	3.247610000	-2.27073E-6	-1.28819E-5	-9.50688E-8
151	3.255120000	-2.25998E-6	-1.28918E-5	-1.00072E-7
151	3.258430000	-2.25526E-6	-1.28883E-5	-9.85311E-8
151	3.263860000	-2.25527E-6	-1.28831E-5	-9.81288E-8
151	3.267170000	-2.26413E-6	-1.28832E-5	-9.94192E-8
151	3.270480000	-2.26312E-6	-1.28873E-5	-1.01226E-7
151	3.273790000	-2.25736E-6	-1.28838E-5	-1.00135E-7
151	3.277100000	-2.2543E-6	-1.28848E-5	-9.75609E-8
151	3.284640000	-2.25209E-6	-1.28769E-5	-9.34355E-8
151	3.290070000	-2.24936E-6	-1.28691E-5	-8.75259E-8
151	3.301840000	-2.24329E-6	-1.28686E-5	-7.90456E-8
151	3.307270000	-2.25052E-6	-1.28658E-5	-7.37894E-8
151	3.312690000	-2.25343E-6	-1.28667E-5	-6.90619E-8
151	3.316010000	-2.25524E-6	-1.28722E-5	-7.01531E-8
151	3.325660000	-2.25605E-6	-1.28683E-5	-6.89826E-8
187	3.757050000	-2.74166E-6	-1.26326E-5	4.73642E-8
187	3.762440000	-2.74617E-6	-1.26356E-5	5.92715E-8
187	3.772100000	-2.75879E-6	-1.263E-5	6.55336E-8
187	3.785900000	-2.75366E-6	-1.26136E-5	6.80689E-8
187	3.791290000	-2.74721E-6	-1.26071E-5	6.76804E-8
187	3.799960000	-2.74885E-6	-1.26122E-5	8.338E-8
398	5.528070000	-1.81096E-6	-1.2915E-5	-6.6195E-8
398	5.531380000	-1.80791E-6	-1.29208E-5	-6.51261E-8
398	5.538930000	-1.81434E-6	-1.29273E-5	-6.72735E-8
398	5.544350000	-1.81721E-6	-1.29273E-5	-7.45581E-8
398	5.558150000	-1.82715E-6	-1.29256E-5	-7.66049E-8
398	5.565620000	-1.83799E-6	-1.29187E-5	-7.07874E-8
398	5.597370000	-1.85042E-6	-1.29156E-5	-6.94673E-8
414	5.816250000	-2.65455E-6	-1.28478E-5	4.20155E-8
414	5.819560000	-2.66035E-6	-1.28651E-5	4.4755E-8
414	5.824950000	-2.66042E-6	-1.287E-5	4.64818E-8
414	5.832460000	-2.65611E-6	-1.28692E-5	5.08844E-8
414	5.871360000	-2.65292E-6	-1.28734E-5	5.28264E-8
643	7.621510000	-2.05539E-6	-1.326E-5	-5.95035E-8
643	7.637420000	-2.06216E-6	-1.32568E-5	-5.91205E-8
643	7.640730000	-2.0694E-6	-1.32703E-5	-5.43569E-8
643	7.650350000	-2.06735E-6	-1.32736E-5	-5.21594E-8
709	8.276480000	-2.75642E-6	-1.26497E-5	5.02043E-8
709	8.284020000	-2.7665E-6	-1.26525E-5	4.59719E-8
709	8.289450000	-2.76412E-6	-1.26525E-5	4.45325E-8
709	8.299110000	-2.75986E-6	-1.26559E-5	6.18846E-8
821	9.240340000	-2.85097E-6	-1.26841E-5	2.70043E-8
1064	11.097990000	-2.3366E-6	-1.28638E-5	-1.67416E-9
1064	11.103380000	-2.33736E-6	-1.286E-5	1.91205E-9
1086	11.352130000	-1.38136E-6	-1.2174E-5	-1.12152E-7
1086	11.355440000	-1.38143E-6	-1.21807E-5	-1.12183E-7
1086	11.358750000	-1.38036E-6	-1.21924E-5	-1.11177E-7
1086	11.368370000	-1.38431E-6	-1.21974E-5	-1.08045E-7
1086	11.371680000	-1.39044E-6	-1.21988E-5	-1.10065E-7
1086	11.375000000	-1.394E-6	-1.22081E-5	-1.11775E-7
1086	11.380420000	-1.39949E-6	-1.22074E-5	-1.06553E-7
1086	11.392200000	-1.39854E-6	-1.22094E-5	-1.07664E-7
1086	11.395510000	-1.39013E-6	-1.22136E-5	-1.06854E-7
1086	11.400930000	-1.37843E-6	-1.22219E-5	-1.08147E-7
1086	11.404240000	-1.38431E-6	-1.22261E-5	-1.08642E-7
1090	11.475570000	-3.06733E-6	-1.28452E-5	3.32699E-8
1151	11.913760000	-1.72878E-6	-1.33168E-5	-6.48456E-8
1181	12.216360000	-1.631E-6	-1.27521E-5	-4.38305E-8
1181	12.221750000	-1.62954E-6	-1.27612E-5	-3.82872E-8
1181	12.231380000	-1.63257E-6	-1.27632E-5	-3.58961E-8
1181	12.234690000	-1.62742E-6	-1.2755E-5	-3.8341E-8
1181	12.238000000	-1.62401E-6	-1.27555E-5	-3.68269E-8
