 x (nm)           y (nm)         z(nm)
21268.77289	3774.96062	-40.1219
21289.20241	3784.69515	-26.60628
21282.89044	3786.20849	-38.47969
21286.0881	3752.37098	-40.13775
21292.50991	3792.10074	-26.87222
21290.03621	3777.6894	-35.20008
21294.19595	3766.95566	-41.71614
21289.96301	3775.0385	-26.98774
21286.72568	3771.7367	-39.23617
21282.93821	3788.35236	-32.57066
21291.28819	3759.88131	-39.13003
21289.35698	3792.02142	-25.41672
21300.69429	3788.18954	-23.99668
21277.94399	3792.21573	-32.23831
21284.18702	3796.85312	-32.51162
21282.50482	3783.19124	-32.55413
21288.53246	3782.73365	-35.10132
21270.78212	3777.90659	-43.77224
21289.66673	3770.41951	-37.83152
21285.5515	3792.82276	-29.88709
21292.16122	3774.22195	-35.40284
21288.55416	3779.46765	-35.28784
22102.26886	2118.83244	-21.81336
22094.68351	2144.70321	-31.2298
22104.59344	2149.62449	-28.78244
22098.31546	2116.64101	-25.46679
22105.4457	2134.82889	-28.79979
19160.94977	1578.32679	-172.49659
19165.7592	1587.4147	-176.64121
19153.88271	1576.92091	-169.52314
19164.11784	1584.97358	-169.94845
18691.83308	2837.94665	-22.994
18969.50149	1663.37107	-137.25944
18954.70288	1664.99113	-143.61496
18959.65636	1665.21177	-146.4934
18966.83605	1662.3625	-140.27901
18960.0451	1664.99659	-144.74235
18970.36385	1663.10419	-137.43913
18970.70287	1663.58452	-140.57732
21478.72623	3354.47304	-76.05349
21479.19998	3358.2237	-74.44418
21481.18231	3363.52293	-74.08997
21481.88884	3354.73371	-77.9035
21475.29861	3344.92803	-80.19264
18624.50387	2807.19878	-53.65845
18621.90751	2808.31082	-54.35811
19740.50192	3565.23976	28.93643
19746.23682	3555.18316	28.96921
18930.89395	4537.23682	-56.45698
18929.85038	4538.93612	-60.48635
21217.76129	1101.50907	-49.20213
21237.10724	1129.39024	-35.20585
21242.85117	1125.30951	-38.64856
21216.06868	1103.43347	-48.1794
21244.54453	1133.64875	-32.68599
21228.49475	1119.89042	-40.49771
21222.99808	1112.12023	-44.69253
21234.26836	1119.30927	-40.01818
21236.29696	1108.39446	-44.1027
21226.36837	1117.86607	-36.48553
21230.25081	1123.1639	-37.66894
19734.29151	3566.53118	5.53893
19729.23067	3573.8221	6.16926
19737.33513	3571.96676	15.83332
19751.39298	1938.98148	66.30483
19742.04549	1943.97217	65.50995
19753.65899	1949.70902	72.00361
19747.45452	1951.14792	71.51831
19528.89181	3294.63029	-34.88745
19530.31238	3300.79852	-38.2796
21826.15725	1943.31275	16.08662
21827.7065	1952.4154	13.31599
21829.6983	1936.56933	14.79841
21832.66591	1948.54385	11.89426
21830.96441	1940.21024	15.32482
20304.73894	1583.37853	23.81213
20302.88837	1592.69091	25.65413
20306.28304	1594.89545	29.2983
20313.84876	1594.93958	35.6883
20303.89333	1587.41809	17.89534
20314.29987	1585.24586	21.6612
20308.34612	1586.40452	14.45113
20322.55308	1572.83229	45.20754
21919.00122	4479.4589	126.09969
21924.29444	4477.70809	124.75789
21918.32992	4480.77697	125.67645
21912.90361	4477.56135	125.30735
21921.50477	4483.16716	125.2993
21924.78788	4491.00208	127.64425
21128.64831	3892.46968	7.93061
21139.66924	3866.37518	-0.21606
21140.16136	3862.61736	0.15253
21117.2033	3881.64031	2.29273
21138.43114	3859.35344	-2.78551
21118.55602	3879.20855	9.42158
21134.41386	3849.39418	0.61921
21137.84349	3854.72706	-0.32101
21118.75447	3883.97836	6.67868
21103.73619	3884.82382	7.89108
21125.92535	3890.99425	3.4526
21132.87355	3856.22795	0.90512
21117.82674	3885.95313	5.17498
21135.72545	3869.29241	-0.81512
21136.74504	3875.06377	6.34823
22275.75551	2961.9754	110.07474
21692.43359	3330.27942	-71.20171
21702.34853	3328.13512	-72.3533
19879.99389	4047.4899	-16.45965
19867.81679	4054.62967	-15.52023
19871.1938	4057.86581	-13.34135
20915.60205	1539.23506	-45.76137
20921.10985	1546.54186	-57.5525
20917.82534	1538.6663	-56.35878
20933.02851	1552.69936	-54.09073
20920.69718	1544.32718	-50.36944
20929.83539	1543.74743	-51.71492
20919.33623	1552.31111	-47.53023
20910.93259	1536.83806	-49.39026
20912.2273	1538.07578	-49.38032
20921.66926	1542.25473	-57.21448
20923.25305	1532.62055	-52.17498
20919.71896	1546.75202	-55.29674
20915.63315	1530.30524	-52.24389
20927.27763	1523.13447	-55.00195
20914.88768	1532.4319	-54.35593
20919.99035	1540.75637	-55.86458
20918.28826	1550.50659	-53.95052
20926.31258	1543.02186	-52.19875
20923.99595	1540.44089	-51.59321
22069.37375	2230.93718	-1.05919
22070.28631	2218.91862	-2.68395
21102.65367	3901.31628	-7.01081
21103.81381	3891.32742	-7.50851
21099.96064	3904.77895	-4.11677
21107.67678	3895.36833	-17.05217
21104.79818	3891.98903	-8.54426
21105.95203	3907.26472	-11.92262
21098.72454	3900.27442	-13.14084
21104.97037	3899.07694	-10.72307
21102.15196	3894.39855	-14.18272
21096.92144	3886.96501	-15.41535
21103.27149	3890.63268	-4.15849
21100.57999	3851.36202	-28.1441
19695.59797	3607.30896	1.77495
19693.26429	3602.31332	1.79572
19691.42004	3607.93263	1.26166
21192.75264	1684.53164	-55.70186
21202.65076	1687.19534	-66.63662
21199.44472	1695.79169	-56.36307
21198.60264	1693.0573	-67.15899
21198.3501	1687.30076	-55.85616
21204.75261	1694.21316	-66.72836
21195.9134	1685.18555	-62.6821
21194.93775	1688.66251	-67.13842
21195.56282	1695.9573	-52.96859
21193.61221	1689.00606	-64.37275
21202.17182	1686.4786	-55.46684
21203.09852	1694.09775	-62.721
21188.25148	1683.86618	-62.14238
21192.89427	1691.71631	-64.17521
21191.17597	1694.77736	-63.34451
21197.42978	1678.43438	-57.93132
18749.87569	964.28151	7.54763
18764.95826	976.38193	13.57502
18747.22479	975.26189	2.18455
18750.64106	981.72336	9.96015
18746.81021	967.68139	3.4076
18749.61069	973.36266	0.66276
18747.13939	971.18512	12.43975
18752.10358	961.90711	9.73905
18748.43344	964.11235	5.56676
18738.3632	974.80459	5.42244
18745.09411	972.69487	-0.82499
18751.11822	965.06859	10.86855
18738.64511	978.42106	8.19573
18749.40557	967.92987	14.94825
18756.13423	965.06615	14.50599
18757.41716	975.41771	-2.62531
18737.24641	976.76101	8.61584
18740.765	975.41263	4.13899
21766.17537	3860.27241	-64.08903
19688.60163	4316.14472	-18.41461
21192.86499	1683.16695	-80.89443
21195.06558	1690.43508	-74.17237
21187.5713	1682.63717	-80.50066
21191.98525	1690.59695	-77.33293
21180.78016	1673.14508	-79.45005
21710.8381	2389.45725	23.76529
21712.89904	2376.10753	27.83841
19189.96523	3056.67459	14.86031
19924.34807	3376.38884	-37.79452
19928.89868	3391.7804	-47.48273
19939.92932	3396.97877	-40.66395
19940.73686	3394.92704	-46.003
19944.05775	3386.53079	-40.656
19927.27079	3374.73358	-39.37454
19835.44927	4056.82061	-55.99568
19842.46042	4053.33029	-48.16051
19844.06157	4054.08872	-49.28156
20479.54558	1708.08265	-56.14151
20481.47201	1725.35469	-56.79839
20485.55019	1720.91159	-57.11598
20548.53187	1784.85476	-17.30288
20547.58504	1781.56655	-7.51636
20535.75374	1770.02646	-27.09387
20536.11556	1771.00585	-24.50099
20556.96141	1774.86798	-1.58235
20550.92855	1761.82771	-16.974
20555.29531	1784.24929	-17.80792
20542.28292	1785.68283	-19.41513
20551.14185	1777.36351	-12.99247
20552.57336	1774.2019	-9.05209
20555.29749	1788.95895	-7.63094
19601.46183	1556.33262	-53.66576
19599.77644	1549.54947	-49.28568
19600.60993	1554.34702	-52.22623
21544.4265	4711.47143	4.07971
21539.16583	4715.69276	5.44519
20706.7296	1256.10847	-47.11157
20729.42226	1249.20322	-42.14884
20763.61229	1268.09537	-41.26512
20732.88703	1258.97508	-43.92537
20718.56416	1256.03484	-40.26074
20716.91625	1259.07587	-41.70509
20713.64443	1268.40586	-45.15572
20752.42014	1264.45845	-40.20961
20709.02329	1251.2083	-50.8525
20713.80751	1254.77593	-47.53707
20737.09611	1258.96671	-35.60299
20714.94131	1256.68569	-40.68339
20720.7642	1257.38849	-37.00015
20700.21362	1263.97961	-48.98664
20730.86499	1254.75623	-38.88392
20701.68185	1259.46532	-46.50762
20717.17222	1246.58672	-41.68296
20723.81236	1264.33117	-37.12843
20682.12777	1463.91564	-38.81037
20686.91904	1467.6649	-40.22323
21862.84335	1956.24346	105.96732
21871.60719	1954.96861	105.22122
19697.88784	1056.72087	-185.73004
19697.74968	1054.79382	-181.09491
19693.80274	1067.86007	-181.42816
19696.24753	1057.50364	-188.18642
19696.02504	1045.27136	-185.05756
19709.2732	1065.85181	-184.48249
19701.46236	1061.80026	-187.70667
19695.7324	1048.67585	-186.11938
19699.78704	1060.4449	-181.13209
19695.71682	1045.76711	-185.09753
19688.55135	1055.32597	-181.62604
19701.17711	1056.23177	-182.9019
19693.56797	1056.95216	-184.07187
19708.24075	1040.74304	-184.59997
19693.46614	1043.39221	-181.99284
19730.68336	1942.66754	64.34501
19725.01016	1944.52863	73.87315
19729.38307	1948.04786	60.75486
19717.94431	1951.04498	65.43855
19698.47094	1963.35054	37.71618
19713.06672	1950.42288	57.86192
19736.24569	1933.16232	71.32972
19736.42912	1930.48118	76.38694
19715.47718	1947.15389	52.91235
19732.3143	1943.43934	69.10912
19732.35076	1943.60095	68.84316
19734.35512	1942.72102	69.19618
19713.27864	1941.05937	53.58659
19707.09365	1935.54437	50.34825
19703.27558	1940.96555	55.1224
19723.38694	1944.96258	63.83923
19724.6247	1932.68944	68.25675
19729.7615	1938.74679	69.69119
19735.53631	1952.41858	73.36511
19717.83606	1944.11177	69.78604
19700.66831	1956.20986	46.54436
19704.33888	1957.99802	39.60938
19724.33477	1943.76046	59.31134
20323.68798	2386.47616	-32.66789
20315.72976	2383.07528	-38.61616
20324.20275	2386.16597	-35.5346
20332.65222	2374.33501	-33.78044
20320.03593	2375.62763	-41.30529
20324.63207	2379.70849	-40.57302
20315.78707	2376.80163	-40.92828
20326.44706	2372.80917	-33.87013
20318.46997	2373.20789	-37.95195
20322.23799	2376.35745	-40.25626
20330.94507	2383.0706	-37.56285
20332.25609	2384.68826	-34.92215
20325.83392	2373.07524	-39.63693
20314.28388	2383.19773	-40.20887
20335.19054	2383.95441	-29.70128
20332.66391	2372.60138	-33.89092
20326.96964	2368.49394	-37.93622
20320.56374	2379.61391	-34.10643
20329.09531	2379.30703	-34.0664
20336.47282	2384.2262	-28.68848
20330.23971	2386.28352	-27.41737
20339.88849	2382.3361	-25.91001
20333.21457	2391.62151	-38.41208
20315.83555	2386.02935	-41.87109
19965.08265	2344.68381	6.2843
19435.36576	2617.03862	-4.50001
19440.72749	2613.3738	-7.76048
19423.67704	2623.86997	-14.74909
19442.87629	2620.36716	-5.67378
19431.95341	2611.12423	-17.11218
19441.98266	2609.099	-14.82467
19427.68541	2614.41337	-18.14196
19426.47887	2616.28519	-0.76481
21108.59666	3890.47765	-24.42371
21105.6707	3899.3646	-10.03063
21112.52897	3905.47315	-24.38964
21103.2893	3885.25827	-19.01886
19749.2849	3575.79844	-29.99781
19762.22417	3584.21899	-37.64141
19766.93084	3587.40106	-28.90569
18406.31211	2921.38525	171.42054
18397.51874	2904.5372	182.24501
18395.73778	2932.43711	164.41635
18373.21855	2927.55349	161.06111
18391.87102	2880.98789	195.45234
18384.73038	2932.32825	171.41035
18366.65477	2939.94014	158.7467
18359.263	2930.22939	196.18669
18359.09842	2970.17254	164.91012
18371.82131	2903.32529	143.46913
18388.55122	2936.96794	169.62639
18390.53175	2936.23628	169.35916
18354.06397	2909.40718	190.89357
18368.4952	2934.79418	192.38939
18389.96335	2941.35831	163.65551
18402.45398	2914.06098	182.34565
18346.43042	2940.83032	181.29887
18383.71933	2924.56511	167.50643
18405.64282	2883.58133	190.01209
18376.9174	2929.09796	196.42474
18401.1479	2928.31073	168.75784
18394.78577	2913.38983	198.20151
18359.39507	2932.96093	191.52876
18384.5055	2861.75253	196.81607
18396.5857	2952.00181	161.77462
18367.16524	2916.88332	190.00059
18349.77505	2950.49805	158.4397
18379.30289	2917.35739	199.43494
18351.84827	2907.99121	176.06372
18382.20766	2942.38677	158.1929
18368.66785	2924.30184	199.3764
18356.78517	2943.73708	175.3505
18373.71202	2923.99172	158.6469
18373.85494	2921.0902	175.33604
18352.0123	2942.85606	175.17599
18368.56648	2914.58829	209.07401
18350.55641	2952.75152	177.26964
18413.51292	2958.36041	158.78369
18368.16281	2899.76694	199.92579
18347.83085	2937.24829	158.79681
18402.87008	2929.31136	137.45069
18387.89962	2914.47965	200.58397
18375.18211	2927.79179	173.71312
18391.92897	2914.97426	173.50651
18352.63778	2896.07474	200.87184
18366.73381	2922.56547	141.13666
18352.91679	2900.30468	177.73058
18380.83077	2924.83931	177.98862
18354.07216	2952.92969	172.8834
18354.43315	2901.03385	143.86374
18379.09041	2931.76126	178.16151
18393.54906	2910.33551	162.72298
18397.23346	2908.03185	178.43733
18386.30903	2930.44442	178.66157
18354.43787	2911.15883	178.68774
18418.68902	2858.74145	195.86296
18364.94026	2915.81686	201.52397
18398.08674	2942.90423	170.96991
18394.14344	2923.05818	170.85958
18351.1576	2954.696	156.24637
18390.03451	2918.74876	163.71264
18352.35977	2915.09142	192.4991
18429.52307	2897.57655	178.80447
18362.26577	2927.0239	192.2241
18384.21249	2935.44753	164.35482
18374.30147	2899.68673	202.59104
18400.79718	2935.11479	164.46199
18369.37476	2936.27467	170.47332
18365.37644	2922.93395	192.13213
18377.26005	2922.26641	170.05226
18413.17162	2873.33924	189.98884
18359.96682	2956.83043	154.52496
18363.43165	2888.40515	179.01973
18395.46074	2904.55256	179.1764
18421.50916	2931.58951	145.4987
18392.73952	2935.52264	203.13562
18383.52693	2865.27713	203.26695
18400.06319	2929.80097	155.54185
18392.13777	2929.52176	160.64276
18365.01874	2924.46418	155.2156
18351.63467	2948.51183	155.1155
18382.09391	2944.26165	184.58716
18384.89689	2916.6058	154.91205
18403.49745	2945.25778	154.89486
18368.41336	2932.32287	154.86783
18372.59677	2923.71673	168.34664
18371.81779	2929.93849	179.3296
18397.31069	2872.95951	202.94702
18376.38459	2934.20843	178.95342
18357.19537	2917.1305	179.63223
18347.95353	2919.71958	156.1264
18391.07244	2945.19768	182.78803
18355.77749	2917.58726	156.15461
18348.11828	2899.6177	203.8643
18393.6501	2893.93598	188.9526
18347.90801	2943.01119	190.98193
18381.82469	2928.79102	202.53962
18389.15343	2910.59727	204.50291
18375.04713	2930.10523	201.577
18400.53727	2942.69779	161.75909
18352.78084	2944.52244	179.80703
18395.84065	2931.43156	170.525
18381.68244	2931.79608	188.30192
18386.63025	2927.08178	156.57574
18372.10165	2938.89475	179.86846
18387.85799	2922.2508	204.89087
18372.15443	2936.32913	153.25412
18390.19952	2877.37091	205.14549
18376.46311	2950.49017	186.40228
18353.01058	2936.12655	179.87004
18353.76769	2955.35873	156.87413
18389.05497	2941.44769	205.50003
18418.22847	2919.30326	186.41799
18407.08037	2920.57644	167.80594
18368.73943	2921.77778	180.21955
18422.64879	2945.77654	152.93763
18383.33632	2935.82769	149.12252
18402.82314	2935.57889	148.9811
18373.17859	2920.18995	200.74716
18403.61951	2881.91208	177.70252
18369.77377	2919.54615	152.7143
18357.89401	2902.6789	187.68116
18397.46327	2916.36925	180.28684
18366.61102	2913.76029	167.14161
18373.55702	2931.14389	167.10662
18400.5547	2876.88324	180.42778
18399.03258	2923.19186	166.30013
18377.02507	2939.83318	174.25225
18368.28078	2928.64689	165.82978
18374.14551	2945.25279	142.64277
18401.69551	2941.46496	169.64021
18365.70839	2922.77527	176.84945
18374.55408	2922.35278	176.46602
18352.19568	2907.43213	176.42731
18356.75067	2916.84461	151.90568
18365.21095	2914.30681	158.04157
18374.93684	2920.31407	210.51961
18344.00783	2937.36274	176.34839
18416.58633	2937.83306	140.08006
18368.82682	2936.50015	180.59536
18359.09406	2934.06827	180.91971
18364.45972	2921.22755	152.17149
18388.34997	2936.42971	176.327
18426.38924	2910.07846	176.26603
18349.26673	2915.14255	181.00024
18399.86883	2920.49357	165.66483
18384.67643	2937.47318	181.18837
18431.04976	2934.96194	150.69982
18382.55358	2910.39493	190.13396
18357.85358	2911.97499	190.22266
18361.15522	2897.87774	188.99483
18411.44774	2919.30313	184.49768
18376.21882	2936.67234	181.30053
18357.10874	2912.34105	168.99551
18373.35527	2927.78491	181.30955
18414.778	2891.12891	181.35237
18382.56821	2918.58501	211.02924
18396.59242	2939.30787	151.91092
18371.42905	2924.70512	150.0263
18366.75193	2922.583	187.26641
18394.10329	2921.69494	174.87434
18353.4137	2937.80563	161.88383
18349.5184	2914.09368	149.51009
18372.63791	2924.29933	197.6269
18350.35842	2949.73715	174.73649
18378.49638	2917.80274	211.393
18421.56173	2942.06062	147.09832
18391.74411	2936.96711	174.13368
18396.82628	2865.7867	198.42687
18397.80045	2943.07425	158.80063
18361.09566	2919.11599	188.30494
18365.25376	2939.55846	191.99002
18376.65903	2934.9927	182.76921
18388.62281	2925.95876	149.83913
18383.58507	2893.75884	186.59454
18397.71763	2883.78955	198.40238
18387.41098	2920.89453	173.74642
18380.82498	2922.17792	182.72733
18396.26513	2918.16007	173.57397
18399.76546	2916.95471	150.70027
18355.40851	2911.38121	186.85096
18374.38163	2914.48686	170.47022
18359.55603	2913.36436	188.99443
18365.45098	2914.28107	188.86203
18388.4879	2949.95206	141.26909
18377.83723	2915.54867	173.34824
18362.36166	2919.3021	151.62074
18388.89907	2941.06616	148.12446
18380.3913	2932.25712	173.08726
18372.20015	2930.50547	185.30421
18389.71556	2934.05214	161.1772
18357.80354	2913.357	148.09724
18392.1615	2941.8086	146.86221
18354.06211	2904.20055	188.69185
18391.80147	2913.42466	173.30541
18367.73936	2921.36262	163.62165
18364.29593	2927.48717	184.05904
18371.13582	2911.20618	173.04823
18372.66549	2938.10416	163.27243
18356.36255	2915.91766	183.82804
18404.0856	2891.6325	184.63261
18357.10171	2909.10647	184.711
18346.30275	2902.65172	151.3455
18393.39765	2842.43932	234.22495
18389.21888	2828.47505	209.1237
18399.00497	2847.08643	233.83828
18402.27395	2876.66524	240.81968
18397.86239	2876.72342	245.89793
18393.70912	2869.49099	244.73819
18404.28798	2842.20657	214.23055
18397.64091	2853.83952	232.18819
18387.10014	2860.80434	224.589
18401.05428	2873.31645	248.02673
18368.56169	2845.01312	229.92249
18398.38449	2869.1222	229.63199
18403.33042	2830.69773	225.44657
18391.91945	2851.65369	235.56691
18378.77037	2864.09308	237.47322
18386.96492	2869.9752	236.76485
18392.09644	2871.05551	243.63935
18379.70062	2826.92133	237.79028
18391.30622	2866.60957	227.29255
18393.77637	2873.10694	249.23977
18391.26406	2870.0745	240.62292
18369.90272	2863.39155	236.07977
18412.13701	2849.14189	218.66655
18394.7301	2852.25964	228.11188
18392.65691	2869.35188	227.29591
18377.13006	2845.26745	202.99738
18396.71807	2842.16191	228.97987
18396.42888	2853.94401	227.28484
18397.508	2849.12247	233.85183
18366.90852	2845.84062	223.65864
18391.75446	2872.37625	234.23943
18405.07258	2852.92867	229.58817
18395.10365	2848.75971	224.22737
18351.29554	2845.84923	232.52262
18390.14199	2854.01997	219.44257
18383.82819	2863.63985	237.32385
18398.79151	2859.13118	223.63377
18396.12066	2853.76822	223.93531
18387.11114	2863.48207	219.46235
18380.46972	2869.83671	251.78314
19872.59861	4068.65198	-34.96477
19860.24234	4065.92831	-39.73492
19866.25555	4065.47682	-37.15482
20686.01946	1267.5907	24.49634
20675.71771	1287.07008	19.67766
22119.88592	2203.59061	-2.62762
22113.57095	2205.35973	-2.33811
22133.14481	2200.87597	-2.10511
22123.81841	2200.90161	-0.30088
20084.2644	2674.49423	-23.85829
20076.72489	2682.4846	-23.09955
20095.37424	2672.44401	-14.98418
20082.0418	2681.71409	-23.89878
20060.46137	2681.3864	-33.65939
20079.08005	2663.82444	-20.37995
20082.79595	2675.8526	-24.88387
20088.09929	2686.7106	-22.97433
20099.91005	2674.02616	-15.87711
20100.57957	2676.41467	-22.97316
20076.71201	2676.73679	-22.95394
20090.94873	2683.35501	-18.43375
20091.79646	2665.19759	-14.64031
20085.04351	2689.60103	-22.12691
20081.12087	2672.40911	-25.22345
20072.20994	2681.77127	-25.26573
20082.51581	2668.32943	-26.7756
20080.30723	2680.26258	-21.63612
20078.5137	2676.77257	-20.59571
20094.74072	2684.19582	-14.7909
20089.29641	2677.3025	-15.52094
20095.32229	2678.69697	-13.60739
20069.17989	2671.54852	-21.36927
20091.1882	2670.75878	-28.17601
20072.75199	2675.23475	-28.22816
20094.05676	2676.12806	-15.57051
20092.53724	2668.36745	-15.83971
20070.08596	2667.90764	-19.40581
20088.97752	2671.57795	-25.94419
20080.82782	2681.91252	-20.51163
20068.65398	2688.39244	-31.09942
20094.67443	2675.3988	-8.3897
19612.28357	4736.91692	33.45471
19626.1927	4721.10878	37.71869
19616.09066	4727.31896	35.92532
18849.04227	810.94448	-8.37207
18850.05587	795.31158	-9.15322
18862.33432	819.03414	-18.34256
18853.34826	791.08102	-15.96738
18848.74167	812.9404	-12.42572
18245.95319	950.62219	220.30502
18237.14612	944.0916	217.13004
18228.02982	933.80719	208.20978
18217.23318	939.55179	209.00652
18231.26671	933.84121	208.74892
18228.83021	928.58422	210.93076
18221.92337	942.78679	207.74195
19530.90888	3302.93232	-18.80016
19524.50828	3309.92058	-15.56204
19531.30315	3310.4241	-18.02682
19921.01418	3422.03003	-13.38657
19917.41049	3411.60309	-14.46934
19916.04791	3417.72801	-17.86968
19923.16357	3407.32868	-14.25859
19924.82097	3418.82415	-14.2132
19916.28524	3412.4319	-13.40334
19911.19788	3408.80204	-15.38913
18414.21251	2879.48922	-78.54051
18432.06668	2886.20137	-81.12571
18424.04094	2878.41972	-81.81593
18433.40138	2885.35519	-80.47893
18416.88458	2883.77589	-77.07438
18411.72703	2889.49553	-77.30976
18421.01585	2877.17906	-78.132
18415.80197	2872.89082	-74.35651
18413.91413	2879.14	-80.09549
18874.37286	1540.96348	-121.02319
19722.00007	2004.46249	70.2939
19735.54996	1999.89534	61.34604
19724.67641	1999.45297	70.50967
19721.60147	1989.87447	68.35568
19724.39805	1994.4818	69.59481
19728.24061	1996.63784	72.16731
19719.90832	2007.11699	71.89066
19728.19692	1992.29047	60.31373
19728.36092	2004.16371	71.01739
19729.30067	2009.54548	61.34339
19733.7966	2002.044	75.34892
19718.69123	1999.55142	67.34423
19729.23041	2015.58423	68.43152
19732.03653	1996.55462	73.54256
19717.18769	1999.08809	69.43587
21490.987	2772.84835	3.73563
21491.67047	2778.72343	4.15317
19512.58052	2618.62317	-35.36531
19582.07949	2577.71647	-47.49186
19583.06025	2587.67017	-40.84422
19544.97259	2574.30897	-41.1543
19587.02366	2611.36997	-41.39762
19501.23777	2635.04401	-39.00055
19511.01184	2599.08533	-42.05238
19556.51021	2566.91995	-42.35997
19495.15696	2623.2567	-35.40134
19525.1852	2607.04828	-35.1039
19557.70165	2577.9518	-45.09707
19567.61446	2596.70647	-47.12526
19535.96216	2589.09646	-38.15588
19555.60179	2591.689	-47.54342
21512.61451	2779.58338	-0.29046
21502.96822	2780.33591	6.00926
21502.55902	2799.7972	7.01264
21791.19495	4461.82237	29.28765
18889.81329	1530.77594	-122.75017
18885.25132	1531.69842	-116.83548
18892.57811	1527.73003	-119.48104
21005.3502	2965.8608	6.1866
21022.52419	2977.43987	8.86685
21032.2587	2978.58661	7.58609
21024.68942	2967.72106	7.40858
21010.8497	2977.94303	5.04075
21025.52859	2967.53811	6.24761
21031.51693	2972.2785	2.08377
21013.28043	2959.51656	7.18707
21026.16719	2963.5307	7.18282
21017.28905	2964.16217	9.19417
21019.6178	2979.79943	4.70135
21016.55197	2971.99795	5.79384
21023.16778	2978.21991	6.65608
21015.52568	2970.43719	11.86907
21021.09039	2975.95905	6.66762
21011.02296	2971.98984	3.75642
19877.72316	2985.21706	-109.7948
20474.50645	1291.59857	-92.40333
20499.18464	1282.46979	-93.09766
20493.32479	1273.80605	-90.5082
20492.57195	1299.11324	-94.11909
20496.98627	1278.97893	-90.58043
20511.48779	1302.55067	-93.38282
20485.59887	1280.30609	-94.27484
20501.2675	1300.54756	-92.8693
20489.18288	1287.42055	-92.66048
