   1.3600000e+02	   2.4235000e+03	  -2.4463648e+00	  -2.3993214e+01	  -3.1840823e+01	
   1.3600000e+02	   2.4331300e+03	   2.2237308e+00	  -3.7045689e+01	  -3.0614053e+01	
   1.3600000e+02	   2.4364400e+03	   1.8673075e+00	  -4.5745682e+01	  -3.2396253e+01	
   1.3600000e+02	   2.4397500e+03	  -5.8734678e+00	  -4.9484732e+01	  -2.6528393e+01	
   1.3600000e+02	   2.4765600e+03	  -1.1446118e+01	  -3.6393591e+01	  -2.2954613e+01	
   1.1810000e+03	   1.2221750e+04	  -2.6158378e+01	  -1.2931456e+01	   2.9020503e+01	
   1.1810000e+03	   1.2231380e+04	  -2.9776758e+01	  -1.3228493e+01	   3.0622540e+01	
   1.1810000e+03	   1.2251890e+04	  -2.0510835e+01	  -1.3176722e+01	   3.0291627e+01	
   1.1810000e+03	   1.2257320e+04	  -2.2124252e+01	  -1.2292140e+01	   3.2068065e+01	
   2.4290000e+03	   2.4076840e+04	  -4.5166951e+01	  -2.6800997e+01	   1.5968233e+01	
   4.8520000e+03	   4.9058510e+04	  -5.1562230e+01	  -2.7628340e+01	   3.0098935e+01	
   4.8520000e+03	   4.9061820e+04	  -5.5667041e+01	  -3.7694527e+01	   3.3330412e+01	
   4.8520000e+03	   4.9067220e+04	  -4.7186410e+01	  -3.0255543e+01	   2.8730125e+01	
   4.8520000e+03	   4.9070530e+04	  -6.0501612e+01	  -2.6148488e+01	   2.6185130e+01	
   4.8520000e+03	   4.9073840e+04	  -5.2668006e+01	  -2.3030551e+01	   2.6987857e+01	
   4.8520000e+03	   4.9077150e+04	  -5.4053416e+01	  -2.5578244e+01	   2.8970521e+01	
   4.8520000e+03	   4.9082540e+04	  -4.7697747e+01	  -2.4615141e+01	   3.0440233e+01	
   4.8520000e+03	   4.9090050e+04	  -4.5390141e+01	  -2.0406227e+01	   3.3395603e+01	
   4.8520000e+03	   4.9108110e+04	  -4.1975543e+01	  -2.1708118e+01	   2.9121137e+01	
   4.8520000e+03	   4.9111420e+04	  -5.5174065e+01	  -1.3103287e+01	   2.7884049e+01	
   4.8520000e+03	   4.9123200e+04	  -5.4907616e+01	  -2.2372867e+01	   2.6471756e+01	
   4.8520000e+03	   4.9134970e+04	  -5.0438685e+01	  -2.2542158e+01	   2.4845666e+01	
   4.8520000e+03	   4.9144630e+04	  -4.8264688e+01	  -2.3277913e+01	   2.5461329e+01	
   4.8520000e+03	   4.9150060e+04	  -4.7036480e+01	  -2.4407473e+01	   2.3759931e+01	
   4.8520000e+03	   4.9161830e+04	  -3.8503749e+01	  -2.9769945e+01	   2.2322915e+01	
   4.8520000e+03	   4.9169380e+04	  -3.0630181e+01	  -3.3630583e+01	   2.1775123e+01	
   4.8520000e+03	   4.9174800e+04	  -2.9870940e+01	  -3.4617068e+01	   1.8248578e+01	
   4.8520000e+03	   4.9178110e+04	  -3.6392300e+01	  -3.6173591e+01	   1.7208068e+01	
   4.8520000e+03	   4.9192010e+04	  -3.5644820e+01	  -4.1487287e+01	   1.6501151e+01	
   4.8520000e+03	   4.9195320e+04	  -3.7645926e+01	  -3.2407091e+01	   1.8090592e+01	
   4.8520000e+03	   4.9198630e+04	  -5.3035702e+01	  -1.9977864e+01	   2.0478405e+01	
   4.8520000e+03	   4.9201940e+04	  -3.6501851e+01	  -2.2998504e+01	   1.9342889e+01	
   4.8520000e+03	   4.9205250e+04	  -4.6220699e+01	  -2.5082826e+01	   2.4461287e+01	
   4.8520000e+03	   4.9210640e+04	  -4.3762739e+01	  -3.1790495e+01	   2.4873069e+01	
   4.8520000e+03	   4.9213950e+04	  -4.1249504e+01	  -3.0659457e+01	   2.6249651e+01	
   4.8520000e+03	   4.9221490e+04	  -4.4397421e+01	  -2.8933560e+01	   2.4822886e+01	
   4.8520000e+03	   4.9226920e+04	  -3.5127826e+01	  -3.4928117e+01	   2.5207064e+01	
   4.8520000e+03	   4.9236580e+04	  -3.9796586e+01	  -3.9325057e+01	   2.4592808e+01	
   4.8520000e+03	   4.9239890e+04	  -3.3096838e+01	  -3.6839945e+01	   2.6121078e+01	
   4.8520000e+03	   4.9243200e+04	  -3.4723608e+01	  -2.9219465e+01	   2.6960923e+01	
   4.8520000e+03	   4.9246510e+04	  -3.4366456e+01	  -3.7512380e+01	   2.8381591e+01	
   4.8520000e+03	   4.9251940e+04	  -3.5973889e+01	  -2.7963759e+01	   2.9812845e+01	
   4.8520000e+03	   4.9257330e+04	  -4.5256204e+01	  -1.8997092e+01	   3.2140693e+01	
   4.8520000e+03	   4.9262730e+04	  -4.7292897e+01	  -2.2670277e+01	   3.2140559e+01	
   4.8520000e+03	   4.9272320e+04	  -4.3382162e+01	  -1.8199868e+01	   3.0375310e+01	
   4.8520000e+03	   4.9279830e+04	  -4.2578542e+01	  -9.7450587e+00	   3.0624885e+01	
   4.8540000e+03	   4.9359680e+04	  -4.9203605e+01	  -1.2385161e+01	   3.7950464e+01	
   4.8540000e+03	   4.9369280e+04	  -4.9986112e+01	  -1.3666794e+01	   3.8179336e+01	
   4.8540000e+03	   4.9374670e+04	  -4.1708582e+01	  -1.8205086e+01	   3.2540013e+01	
