   4.7000000e+01	   8.8167918e-01	  -2.2754234e+03	  -1.2877336e+04	  -7.3913342e+01	
   4.7000000e+01	   8.8918965e-01	  -2.2754969e+03	  -1.2879214e+04	  -7.5656610e+01	
   4.7000000e+01	   9.0724930e-01	  -2.2715163e+03	  -1.2880237e+04	  -7.9351929e+01	
   4.7000000e+01	   9.1055962e-01	  -2.2650643e+03	  -1.2871876e+04	  -8.4587396e+01	
   4.7000000e+01	   9.1807008e-01	  -2.2725395e+03	  -1.2861191e+04	  -8.2612903e+01	
   4.7000000e+01	   9.2978083e-01	  -2.2759052e+03	  -1.2871377e+04	  -8.3765173e+01	
   4.7000000e+01	   9.3309113e-01	  -2.2759427e+03	  -1.2880965e+04	  -8.4757574e+01	
   4.7000000e+01	   9.3640143e-01	  -2.2674030e+03	  -1.2883141e+04	  -8.8814154e+01	
   4.7000000e+01	   9.4391198e-01	  -2.2708975e+03	  -1.2879688e+04	  -8.9697754e+01	
   4.7000000e+01	   9.4722228e-01	  -2.2648174e+03	  -1.2890301e+04	  -9.0726434e+01	
   4.7000000e+01	   9.5264883e-01	  -2.2660709e+03	  -1.2887957e+04	  -8.7906512e+01	
   4.7000000e+01	   9.5804307e-01	  -2.2696878e+03	  -1.2885786e+04	  -8.3224353e+01	
   4.7000000e+01	   9.6555360e-01	  -2.2745057e+03	  -1.2883650e+04	  -9.3174915e+01	
   4.7000000e+01	   9.6886392e-01	  -2.2813041e+03	  -1.2875783e+04	  -9.7127417e+01	
   4.7000000e+01	   9.7425807e-01	  -2.2813073e+03	  -1.2877139e+04	  -9.1866187e+01	
   4.7000000e+01	   9.8385243e-01	  -2.2799847e+03	  -1.2877150e+04	  -8.9307275e+01	
   4.7000000e+01	   1.0018797e+00	  -2.2800239e+03	  -1.2872303e+04	  -8.2490607e+01	
   4.7000000e+01	   1.0072739e+00	  -2.2782103e+03	  -1.2874087e+04	  -8.1924292e+01	
   4.7000000e+01	   1.0117727e+00	  -2.2914257e+03	  -1.2879626e+04	  -8.2926520e+01	
   4.7000000e+01	   1.0150831e+00	  -2.2964375e+03	  -1.2881634e+04	  -8.5624200e+01	
   4.7000000e+01	   1.0309941e+00	  -2.2831776e+03	  -1.2877535e+04	  -8.3491309e+01	
   4.7000000e+01	   1.0405884e+00	  -2.2799252e+03	  -1.2875939e+04	  -8.6903723e+01	
   4.7000000e+01	   1.0565317e+00	  -2.2855230e+03	  -1.2874079e+04	  -8.3168439e+01	
   4.7000000e+01	   1.0619260e+00	  -2.2794417e+03	  -1.2871793e+04	  -8.4059552e+01	
   4.7000000e+01	   1.0673201e+00	  -2.2801177e+03	  -1.2875984e+04	  -8.5774500e+01	
   4.7000000e+01	   1.0748306e+00	  -2.2715656e+03	  -1.2878152e+04	  -8.9051178e+01	
   4.7000000e+01	   1.0907416e+00	  -2.2829400e+03	  -1.2888423e+04	  -9.4984125e+01	
   1.1100000e+02	   2.1423159e+00	  -2.6859843e+03	  -1.2007246e+04	  -2.8936615e+01	
   1.1100000e+02	   2.1677133e+00	  -2.6826817e+03	  -1.2007310e+04	  -3.5447046e+01	
   1.3600000e+02	   2.4234997e+00	  -1.6034256e+03	  -1.2759510e+04	  -1.2912514e+02	
   1.3600000e+02	   2.4331265e+00	  -1.5930626e+03	  -1.2768739e+04	  -1.2729431e+02	
   1.3600000e+02	   2.4364369e+00	  -1.5891909e+03	  -1.2776507e+04	  -1.2995408e+02	
   1.3600000e+02	   2.4397471e+00	  -1.5941779e+03	  -1.2783536e+04	  -1.2119626e+02	
   1.3600000e+02	   2.4765588e+00	  -1.6053594e+03	  -1.2774697e+04	  -1.1586213e+02	
   1.5100000e+02	   2.7523321e+00	  -2.2745254e+03	  -1.2875649e+04	  -6.4420630e+01	
   1.5100000e+02	   2.7598426e+00	  -2.2803115e+03	  -1.2861969e+04	  -6.7613892e+01	
   1.5100000e+02	   2.7631529e+00	  -2.2672923e+03	  -1.2866828e+04	  -7.3895422e+01	
   1.5100000e+02	   2.7664632e+00	  -2.2682043e+03	  -1.2865044e+04	  -8.0769208e+01	
   1.5100000e+02	   2.7740060e+00	  -2.2554893e+03	  -1.2867984e+04	  -8.2339020e+01	
   1.5100000e+02	   2.7773163e+00	  -2.2591843e+03	  -1.2861514e+04	  -8.8665930e+01	
   1.5100000e+02	   2.7827106e+00	  -2.2599762e+03	  -1.2867927e+04	  -9.1745642e+01	
   1.5100000e+02	   2.7923050e+00	  -2.2646741e+03	  -1.2865285e+04	  -9.4309338e+01	
   1.5100000e+02	   2.7956153e+00	  -2.2716431e+03	  -1.2873461e+04	  -1.0004396e+02	
   1.5100000e+02	   2.7989255e+00	  -2.2729190e+03	  -1.2871088e+04	  -1.0325842e+02	
   1.5100000e+02	   2.8202251e+00	  -2.2767084e+03	  -1.2865430e+04	  -1.0203948e+02	
   1.5100000e+02	   2.8289242e+00	  -2.2789020e+03	  -1.2863235e+04	  -9.9287994e+01	
   1.5100000e+02	   2.8322345e+00	  -2.2699334e+03	  -1.2876607e+04	  -1.0134601e+02	
   1.5100000e+02	   2.8376287e+00	  -2.2734362e+03	  -1.2879447e+04	  -1.0504773e+02	
   1.5100000e+02	   2.8430229e+00	  -2.2680672e+03	  -1.2878569e+04	  -1.0177566e+02	
   1.5100000e+02	   2.8484171e+00	  -2.2629260e+03	  -1.2866492e+04	  -1.0421298e+02	
   1.5100000e+02	   2.8580116e+00	  -2.2568830e+03	  -1.2877078e+04	  -1.0616758e+02	
   1.5100000e+02	   2.8676060e+00	  -2.2609989e+03	  -1.2873033e+04	  -1.0209102e+02	
   1.5100000e+02	   2.8730003e+00	  -2.2697435e+03	  -1.2862744e+04	  -1.0009193e+02	
   1.5100000e+02	   2.8804778e+00	  -2.2603050e+03	  -1.2855347e+04	  -9.9141351e+01	
   1.5100000e+02	   2.8921543e+00	  -2.2755709e+03	  -1.2855344e+04	  -9.4198730e+01	
   1.5100000e+02	   2.9038326e+00	  -2.2709897e+03	  -1.2865232e+04	  -9.3407715e+01	
   1.5100000e+02	   2.9176273e+00	  -2.2755516e+03	  -1.2875904e+04	  -9.0833154e+01	
   1.5100000e+02	   2.9251378e+00	  -2.2767026e+03	  -1.2888406e+04	  -9.3516089e+01	
   1.5100000e+02	   2.9515329e+00	  -2.2759833e+03	  -1.2885353e+04	  -9.0501874e+01	
   1.5100000e+02	   2.9569271e+00	  -2.2776788e+03	  -1.2894874e+04	  -8.8045355e+01	
   1.5100000e+02	   2.9665215e+00	  -2.2656027e+03	  -1.2898374e+04	  -8.5008710e+01	
   1.5100000e+02	   2.9782322e+00	  -2.2614181e+03	  -1.2898394e+04	  -8.5021973e+01	
   1.5100000e+02	   2.9878265e+00	  -2.2683392e+03	  -1.2890894e+04	  -8.6765009e+01	
   1.5100000e+02	   2.9932207e+00	  -2.2655607e+03	  -1.2887160e+04	  -8.8931854e+01	
   1.5100000e+02	   3.0028151e+00	  -2.2671682e+03	  -1.2879250e+04	  -8.7518463e+01	
   1.5100000e+02	   3.0166097e+00	  -2.2671431e+03	  -1.2889039e+04	  -9.0287201e+01	
   1.5100000e+02	   3.0220039e+00	  -2.2645446e+03	  -1.2879031e+04	  -8.9057343e+01	
   1.5100000e+02	   3.0273981e+00	  -2.2579190e+03	  -1.2876808e+04	  -8.9599286e+01	
   1.5100000e+02	   3.0369924e+00	  -2.2629702e+03	  -1.2867597e+04	  -8.7954626e+01	
   1.5100000e+02	   3.0423866e+00	  -2.2603784e+03	  -1.2869299e+04	  -9.3196814e+01	
   1.5100000e+02	   3.0477809e+00	  -2.2633548e+03	  -1.2872260e+04	  -9.5812354e+01	
   1.5100000e+02	   3.0636917e+00	  -2.2585053e+03	  -1.2873673e+04	  -9.1676978e+01	
   1.5100000e+02	   3.0670020e+00	  -2.2596410e+03	  -1.2874804e+04	  -9.9682745e+01	
   1.5100000e+02	   3.0766289e+00	  -2.2576315e+03	  -1.2882175e+04	  -9.1612659e+01	
   1.5100000e+02	   3.0841394e+00	  -2.2625171e+03	  -1.2877364e+04	  -9.5896954e+01	
   1.5100000e+02	   3.0895336e+00	  -2.2711249e+03	  -1.2877361e+04	  -9.8088281e+01	
   1.5100000e+02	   3.0949278e+00	  -2.2760294e+03	  -1.2866836e+04	  -1.0462641e+02	
