13080	344.459240000	-2.74777E-6	-1.2669E-5	1.6143E-7
13080	344.459860000	-2.73263E-6	-1.26627E-5	1.23429E-7
13080	344.460470000	-2.74714E-6	-1.26708E-5	1.20824E-7
13080	344.465830000	-2.72708E-6	-1.26616E-5	1.40245E-7
13080	344.467630000	-2.73946E-6	-1.26675E-5	1.25052E-7
13080	344.471790000	-2.74213E-6	-1.26731E-5	1.06631E-7
13080	344.475950000	-2.74543E-6	-1.26691E-5	1.39479E-7
13080	344.484860000	-2.72759E-6	-1.26769E-5	1.20022E-7
13080	344.487840000	-2.73497E-6	-1.26586E-5	1.19956E-7
13080	344.490820000	-2.7559E-6	-1.26644E-5	1.19956E-7
13080	344.493800000	-2.75076E-6	-1.26791E-5	9.47394E-8
13080	344.497370000	-2.74228E-6	-1.26831E-5	1.09645E-7
13080	344.499750000	-2.75685E-6	-1.26761E-5	9.45948E-8
13080	344.501550000	-2.75678E-6	-1.26642E-5	7.96097E-8
13080	344.503350000	-2.77304E-6	-1.26765E-5	6.16467E-8
13080	344.509300000	-2.77747E-6	-1.26721E-5	5.53659E-8
13080	344.511690000	-2.76747E-6	-1.26677E-5	3.77056E-8
13080	344.514670000	-2.76818E-6	-1.26688E-5	4.79805E-8
13080	344.519450000	-2.76718E-6	-1.26785E-5	3.28326E-8
13080	344.520650000	-2.78205E-6	-1.26735E-5	4.10052E-9
13080	344.524220000	-2.7708E-6	-1.26802E-5	1.91412E-8
13080	344.527200000	-2.75465E-6	-1.26821E-5	1.19012E-8
13080	344.529000000	-2.76979E-6	-1.26874E-5	2.69632E-8
13080	344.530800000	-2.76212E-6	-1.26841E-5	4.80249E-8
13080	344.532590000	-2.7935E-6	-1.26665E-5	6.70172E-9
13080	344.533210000	-2.78079E-6	-1.26443E-5	3.5156E-8
13080	344.533830000	-2.77786E-6	-1.26672E-5	2.95619E-8
13080	344.535030000	-2.7847E-6	-1.26565E-5	1.86053E-9
13080	344.535650000	-2.77348E-6	-1.26662E-5	4.08154E-9
13080	344.542790000	-2.76384E-6	-1.26412E-5	8.72991E-9
13080	344.549330000	-2.77494E-6	-1.26332E-5	-3.03025E-8
13080	344.552900000	-2.77733E-6	-1.26489E-5	-3.92764E-8
13080	344.555880000	-2.77426E-6	-1.26442E-5	-1.57964E-8
13080	344.561220000	-2.78788E-6	-1.2646E-5	-1.25287E-8
13080	344.562430000	-2.73783E-6	-1.26503E-5	-2.58527E-8
13080	344.564220000	-2.76323E-6	-1.26529E-5	-5.48942E-8
13080	344.564840000	-2.73541E-6	-1.2649E-5	-4.33213E-8
13080	344.565450000	-2.7564E-6	-1.26318E-5	-6.83358E-8
13080	344.566070000	-2.77836E-6	-1.2669E-5	-6.83361E-8
13080	344.566690000	-2.76968E-6	-1.26464E-5	-7.53001E-8
13080	344.567890000	-2.77314E-6	-1.26391E-5	-1.00223E-7
13080	344.568510000	-2.80967E-6	-1.2671E-5	-1.51872E-7
